Time,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
3.476564884185791,"[-4.170073877862819, -9.379015292399345, 172.81870366815951]","[4.170073877862819, 9.379015292399345, -172.81870366815951]","[534.5375009799337, 101.28886159375566, 59.02628549625217]","[530.021912523012, 110.0422340800111, -138.53160206255802]","[784.0438026746173, 358.07688364394346, 46.32077070729008]","[766.0623731037267, 356.8894727843407, -167.91845162427836]","[534.5375009799337, 101.28886159375566, 59.02628549625217]","[530.021912523012, 110.0422340800111, -138.53160206255802]"
3.5230419635772705,"[-4.016374661853206, -9.00829244260467, 172.29947978996552]","[4.016374661853092, 9.00829244260467, -172.29947978996563]","[532.578042281372, 95.77561504624896, 62.40413312903934]","[527.95043645338, 105.08400644270284, -136.07026852441362]","[783.6281558896554, 351.1599438757139, 51.212211813869544]","[764.4138718475255, 353.5109082448739, -166.83900170887352]","[532.578042281372, 95.77561504624896, 62.40413312903934]","[527.95043645338, 105.08400644270284, -136.07026852441362]"
3.570065975189209,"[-3.3163584178468, -7.717005976609016, 170.32998596954587]","[3.3163584178468, 7.71700597660913, -170.32998596954593]","[528.4032320345807, 87.2278058633924, 67.54073775191898]","[523.6742709961961, 98.24173236511422, -131.8320441925057]","[781.4568618776912, 337.9459848668723, 62.3975846424064]","[759.7319260387083, 347.3063198932506, -163.6140460651947]","[528.4032320345807, 87.2278058633924, 67.54073775191898]","[523.6742709961961, 98.24173236511422, -131.8320441925057]"
3.619086980819702,"[-3.529826980631242, -8.426951706246655, 171.54365651987916]","[3.529826980631128, 8.426951706246427, -171.54365651987916]","[532.1299307975819, 94.9842485597469, 63.2396275634959]","[527.0974709626526, 104.5545483518332, -135.06798643320178]","[786.2266145680547, 342.8951455436189, 61.66651149032134]","[763.8316697875974, 352.64567817139255, -166.3020942857239]","[532.1299307975819, 94.9842485597469, 63.2396275634959]","[527.0974709626526, 104.5545483518332, -135.06798643320178]"
3.670132875442505,"[-3.501215831495756, -8.413482087519924, 171.28504715935526]","[3.501215831495756, 8.413482087519697, -171.28504715935537]","[532.0810901204402, 95.17276677121106, 63.40336360691708]","[526.972478631309, 104.58889014404679, -134.86728409417583]","[785.9963996713736, 343.0808141541131, 61.60491916648607]","[763.7783992222174, 352.4083959215317, -166.78478800422806]","[532.0810901204402, 95.17276677121106, 63.40336360691708]","[526.972478631309, 104.58889014404679, -134.86728409417583]"
3.722961902618408,"[-4.774716999568568, -10.761951368856671, 172.34146639240714]","[4.774716999568454, 10.761951368856671, -172.34146639240703]","[531.6878497509894, 93.82135517967913, 64.15862337342014]","[526.6878801054464, 105.04618794409828, -135.14357418723944]","[784.9339665908499, 344.729811717551, 59.592177989030006]","[763.9063542650924, 350.9912537309539, -166.2386685275476]","[531.6878497509894, 93.82135517967913, 64.15862337342014]","[526.6878801054464, 105.04618794409828, -135.14357418723944]"
3.7690589427948,"[-3.380077049845113, -8.44993913144981, 170.42856381379215]","[3.380077049845113, 8.449939131450037, -170.42856381379215]","[530.2093427317549, 92.34340150176763, 65.73475294311993]","[525.5680488121026, 106.33967405325825, -134.89898021473385]","[782.9865712757986, 347.036720980184, 57.729816819614825]","[762.9095456684688, 350.3094543072466, -165.37262208969497]","[530.2093427317549, 92.34340150176763, 65.73475294311993]","[525.5680488121026, 106.33967405325825, -134.89898021473385]"
3.815408945083618,"[-4.1959588379399975, -9.66930960435343, 171.83595180240525]","[4.195958837940111, 9.66930960435343, -171.83595180240513]","[531.4471131835761, 95.15233142154852, 64.2398449183687]","[526.9526416415092, 104.31561680371726, -134.18036513149912]","[784.1738632130007, 353.13305481397845, 53.46615740116181]","[763.8387383838392, 356.868634017231, -172.28342136856617]","[531.4471131835761, 95.15233142154852, 64.2398449183687]","[526.9526416415092, 104.31561680371726, -134.18036513149912]"
3.862848997116089,"[-2.496369219090525, -7.15180769286917, 170.10753524924144]","[2.496369219090411, 7.151807692869397, -170.10753524924138]","[531.6147951534934, 97.2951335254096, 63.63270774508794]","[526.9630663067913, 106.33513564623206, -134.03919622914344]","[787.2480502491871, 346.17723309514986, 62.094641620807465]","[765.1920910136387, 353.8479539280502, -170.41084319444235]","[531.6147951534934, 97.2951335254096, 63.63270774508794]","[526.9630663067913, 106.33513564623206, -134.03919622914344]"
3.910609006881714,"[-3.3892722079176565, -8.665603658792634, 172.17855577601028]","[3.3892722079176565, 8.665603658792634, -172.17855577601023]","[533.9141527352283, 97.74351481183089, 63.12276002059957]","[529.3859284991456, 109.73462262681403, -137.04371048623375]","[789.4205250710517, 352.40918332286844, 57.22050764218807]","[767.0375878283784, 359.74047900443816, -177.49828105089847]","[533.9141527352283, 97.74351481183089, 63.12276002059957]","[529.3859284991456, 109.73462262681403, -137.04371048623375]"
3.9557600021362305,"[-1.1767035547404703, -4.528742260729359, 168.21720168400498]","[1.1767035547403566, 4.528742260729359, -168.2172016840051]","[527.8853175612301, 91.16836767307177, 66.72212999171052]","[523.0813232169476, 98.17281928075283, -130.0197256704928]","[784.8728189207557, 336.6875416846134, 69.18785703909316]","[759.4273042647987, 352.9957415416227, -174.2107496533077]","[527.8853175612301, 91.16836767307177, 66.72212999171052]","[523.0813232169476, 98.17281928075283, -130.0197256704928]"
4.003532886505127,"[-3.8204968473828558, -9.34116773920482, 170.89792128195563]","[3.8204968473829695, 9.34116773920482, -170.8979212819557]","[527.9291073698274, 90.46460593437496, 66.47043773642929]","[523.1577187366242, 97.47438806336345, -130.2794257878989]","[782.8300310864103, 343.82194090502867, 62.3745293083972]","[760.7074803950891, 346.7112531910633, -174.33498087270004]","[527.9291073698274, 90.46460593437496, 66.47043773642929]","[523.1577187366242, 97.47438806336345, -130.2794257878989]"
4.0503249168396,"[-6.87973975977161, -15.01931596535428, 174.19902489394065]","[6.87973975977161, 15.019315965354394, -174.19902489394065]","[528.0238156791229, 89.55450453130697, 65.90785784715752]","[523.1932302893802, 99.27288107873312, -132.29255747693543]","[782.6472307269921, 343.82882038109085, 61.51132852403339]","[762.6485869160501, 339.9604142793413, -171.0512951747417]","[528.0238156791229, 89.55450453130697, 65.90785784715752]","[523.1932302893802, 99.27288107873312, -132.29255747693543]"
4.107364892959595,"[-8.111933565726076, -17.078591619909957, 176.57555905415973]","[8.11193356572619, 17.07859161991007, -176.57555905415984]","[531.8041565510766, 96.33954481633407, 61.52240262137309]","[527.0026839798071, 105.90438011676804, -136.79556890833254]","[784.2532279474245, 356.5868444386946, 51.18635696974218]","[764.2986664771399, 354.43290408154814, -180.0588902924364]","[531.8041565510766, 96.33954481633407, 61.52240262137309]","[527.0026839798071, 105.90438011676804, -136.79556890833254]"
4.156972885131836,"[-4.3525565833491555, -10.015601036053795, 173.89010002962448]","[4.3525565833491555, 10.015601036054022, -173.89010002962448]","[534.0803370401338, 98.90830950900863, 61.033694079210136]","[529.7513347564653, 111.73949228885738, -139.66533558790366]","[787.6335754696021, 360.10274496187446, 50.34982963111918]","[768.3509663270023, 355.7669119849288, -178.60190039655134]","[534.0803370401338, 98.90830950900863, 61.033694079210136]","[529.7513347564653, 111.73949228885738, -139.66533558790366]"
4.204370021820068,"[-8.004571995396532, -16.29534628124702, 177.78852458896938]","[8.004571995396532, 16.29534628124702, -177.78852458896944]","[534.3174008370142, 105.49402914450002, 55.1226151321581]","[529.726555732255, 108.73794747607678, -139.8645791796124]","[788.4609735108061, 357.8098444862966, 50.97619314220617]","[767.0888954876589, 360.3149574178509, -181.78182515522013]","[534.3174008370142, 105.49402914450002, 55.1226151321581]","[529.726555732255, 108.73794747607678, -139.8645791796124]"
4.250680923461914,"[-5.569742974365454, -12.112890711639693, 174.9853397707452]","[5.5697429743655675, 12.112890711639466, -174.98533977074533]","[532.2959745306119, 99.78484018478969, 59.28979782985891]","[527.7537112135549, 105.34186660195394, -137.7219765161136]","[787.875976624729, 352.31294067360716, 55.532279663873396]","[765.3019338936649, 356.401783670446, -178.4866767264806]","[532.2959745306119, 99.78484018478969, 59.28979782985891]","[527.7537112135549, 105.34186660195394, -137.7219765161136]"
4.303099870681763,"[-11.43096452878126, -22.581316598171497, 180.57288766663544]","[11.43096452878126, 22.581316598171384, -180.57288766663532]","[530.0752421191578, 96.36808087929626, 59.059000243360856]","[525.6727302279493, 100.83114063690664, -137.552613470111]","[787.6148915358206, 344.48715892551957, 59.575235263958234]","[764.4293071945506, 349.73857845446014, -176.12829127764024]","[530.0752421191578, 96.36808087929626, 59.059000243360856]","[525.6727302279493, 100.83114063690664, -137.552613470111]"
